Country,Variable,Year,PercentageValue,Air_pollution_MM3,Dwellings_without_basic_facilities_%,Educational_attainment_%_Men,Educational_attainment_%_Total,Educational_attainment_%_Wemen,Employees_working_very_long_hours_%_Men,Employees_working_very_long_hours_%_Total,Employees_working_very_long_hours_%_Wemen,Employment_rate_%_Men,Employment_rate_%_Total,Employment_rate_%_Wemen,safety_at_night_%_M,safety_at_night_%_T,safety_at_night_%_F,Homicide_rate_M,Homicide_rate_T,Homicide_rate_F,Household_net_income,Household_net_wealth,Housing _xpenditure_%,Labour_market_insecurity_High%,Labour_market_insecurity_Low%,Labour_market_insecurity_M%,Labour_market_insecurity_T%,Labour_market_insecurity_F%,Life_expectancy_M,Life_expectancy_T,Life_expectancy_F,Life_satisfaction_high,Life_satisfaction_low,Life_satisfaction_M,Life_satisfaction_T,Life_satisfaction_F,Long_unemployment_rate_%_M,Long_unemployment_rate_%_T,Long_unemployment_rate_%_F,Personal earnings,Quality of support network_High_%,Quality of support network_Low_%,Quality of support network_M_%,Quality of support network_T_%,Quality of support network_F_%,Rooms_per_person,Self_reported_health_High_%,Self_reported_health_Low_%,Self_reported_health_M_%,Self_reported_health_T_%,Self_reported_health_F_%,Stakeholder_engagement_for_developing _egulations,Student skills_high,Student skills_low,Student skills_M,Student skills_T,Student skills_F,Time_devoted_to _eisure_and_personal_care_M,Time_devoted_to _eisure_and_personal_care_T,Time_devoted_to _eisure_and_personal_care_F,Voter turnout,Water_quality_M,Water_quality_T,Water_quality_F,Years_in_education_M,Years_in_education_T,Years_in_education_F
Norway,OTHERTR,2017,0,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,OTHERTR,2018,0,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,OTHERTR,2019,0,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2010,14.9,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2011,15,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2012,14.8,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2013,14.7,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2014,14.8,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2015,13.8,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2016,13.6,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2017,14,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Norway,NOPUBSEWIND,2018,12.7,5,0,81,82,83,4.39,2.93,1.34,76,74,72,96.5,90.1,83.5,0.3,0.4,0.5,35725,228936,17,"","","","","",80.7,82.5,84.2,7.8,7.5,7.6,maybe,7.6,0.8,0.66,0.51,51212,96,91,95,94,94,2.1,86,69,79,77,75,2.2,539,472,498,504,511,15.48,15.56,15.65,78,98,satisfying,97,17.9,18.3,18.8
Poland,OTHERTR,2010,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2011,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2012,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2013,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2014,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2015,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2016,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2017,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2018,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Poland,OTHERTR,2019,0,22,3,92,92,92,9.24,5.95,2.28,73,66,59,73.9,67.3,61.2,1.1,0.7,0.4,19814,210991,22,2.92,15,6,5.7,5.3,73.9,78,82,"","",6,maybe,6.2,1.55,1.52,1.47,27046,"","",84,86,88,1.1,72,52,62,58,56,2.6,549,466,502,504,506,14.67,14.42,14.08,55,83,satisfying,81,17,17.6,18.4
Portugal,OTHERTR,2017,0.131,10,1,43,48,52,11.29,8.27,5.46,71,68,65,84.8,73.4,63.1,1,1,1,21203,232666,21,7.46,10.76,10.2,10,9.7,78.1,81.2,84.3,6.4,4.7,5.4,maybe,5.5,4.25,4.43,4.61,25367,93,84,88,88,87,1.7,61,36,53,48,43,1.5,551,456,497,497,496,"","","",56,87,satisfying,86,16.9,16.9,17
Portugal,NOPUBSEWIND,2017,8.1,10,1,43,48,52,11.29,8.27,5.46,71,68,65,84.8,73.4,63.1,1,1,1,21203,232666,21,7.46,10.76,10.2,10,9.7,78.1,81.2,84.3,6.4,4.7,5.4,maybe,5.5,4.25,4.43,4.61,25367,93,84,88,88,87,1.7,61,36,53,48,43,1.5,551,456,497,497,496,"","","",56,87,satisfying,86,16.9,16.9,17
Slovak Republic,NOPUBSEWIND,2010,39.62,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2011,38.42,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2012,37.59,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2013,36.62,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2014,35.33,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2015,34.8,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2016,33.64,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2017,32.3,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Slovak Republic,NOPUBSEWIND,2018,32.1,21,1.2,93,91,90,6.04,4.14,2.04,72,66,60,71.7,63.5,55.9,1,0.8,0.6,20474,119696,23,5.02,72.16,8.4,9.9,11.4,73.8,77.3,80.7,7.1,"",6.3,maybe,6.1,4.91,4.78,4.63,24328,93,"",91,91,91,1.1,80,64,70,66,63,3,514,414,458,463,468,"","","",60,84,satisfying,85,15.3,15.8,16.2
Spain,OTHERTR,2010,0,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,OTHERTR,2012,0,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,OTHERTR,2014,0.01,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,OTHERTR,2016,0,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,OTHERTR,2018,0,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,NOPUBSEWIND,2010,2,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,NOPUBSEWIND,2012,0.9,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,NOPUBSEWIND,2014,2.8,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,NOPUBSEWIND,2016,10.63,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Spain,NOPUBSEWIND,2018,10.63,11,0.1,56,59,62,5.73,4.01,2.15,68,62,57,84.7,82.1,79.7,0.7,0.6,0.5,23999,373548,21,13.05,36.71,21.1,23.1,25,80.5,83.4,86.3,"",6,6.2,maybe,6.4,6.65,7.66,8.82,38507,"",91,93,93,94,1.9,82,71,75,72,70,1.8,535,453,492,491,491,16.17,15.93,15.48,70,71,satisfying,74,17.6,17.9,18.2
Sweden,OTHERTR,2010,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2011,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2012,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2013,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2014,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2015,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2016,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,OTHERTR,2017,0,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2010,14,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2011,14,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2012,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2013,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2014,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2015,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2016,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Sweden,NOPUBSEWIND,2017,13,6,0,82,83,84,1.54,1.07,0.59,78,77,75,87.9,75.6,63.2,1.3,0.9,0.5,31287,"",19,2.15,9.51,3.9,3.2,2.4,80.6,82.4,84.1,7.7,"",7.3,maybe,7.3,1.3,1.12,0.92,42393,92,"",91,91,92,1.7,86,64,78,75,72,2,543,454,488,496,504,15.12,15.18,15.23,86,96,satisfying,96,18.5,19.3,20.1
Switzerland,OTHERTR,2010,0,15,0.1,89,88,86,0.45,0.37,0.29,84,80,75,88.8,85.3,81.9,0.7,0.6,0.5,37466,"",22,"","","","","",81.7,83.7,85.6,"","",7.5,maybe,7.5,1.66,1.82,2,62283,"","",94,93,93,1.9,86,67,80,78,76,2.3,558,460,505,506,508,"","","",49,95,satisfying,96,17.6,17.5,17.4
Switzerland,OTHERTR,2013,0,15,0.1,89,88,86,0.45,0.37,0.29,84,80,75,88.8,85.3,81.9,0.7,0.6,0.5,37466,"",22,"","","","","",81.7,83.7,85.6,"","",7.5,maybe,7.5,1.66,1.82,2,62283,"","",94,93,93,1.9,86,67,80,78,76,2.3,558,460,505,506,508,"","","",49,95,satisfying,96,17.6,17.5,17.4
Switzerland,NOPUBSEWIND,2010,2.7,15,0.1,89,88,86,0.45,0.37,0.29,84,80,75,88.8,85.3,81.9,0.7,0.6,0.5,37466,"",22,"","","","","",81.7,83.7,85.6,"","",7.5,maybe,7.5,1.66,1.82,2,62283,"","",94,93,93,1.9,86,67,80,78,76,2.3,558,460,505,506,508,"","","",49,95,satisfying,96,17.6,17.5,17.4
Switzerland,NOPUBSEWIND,2012,0.8,15,0.1,89,88,86,0.45,0.37,0.29,84,80,75,88.8,85.3,81.9,0.7,0.6,0.5,37466,"",22,"","","","","",81.7,83.7,85.6,"","",7.5,maybe,7.5,1.66,1.82,2,62283,"","",94,93,93,1.9,86,67,80,78,76,2.3,558,460,505,506,508,"","","",49,95,satisfying,96,17.6,17.5,17.4
